SKU_ID,Product_Name,Category,Pack_Size_g_ml,MRP,Selling_Price,Current_Inventory,Days_Until_Expiry,Days_In_Warehouse,Sales_Last_7_Days,Sales_Last_30_Days,Storage_Space_Used_Liters,Was_Discounted,Discount_Percentage,Sold_Before_Expiry,Seasonal_Demand_Flag
06aa8ce3,Tupperware Container,Plasticware & Storage,1500,1084.08,820.35,23,999,115,10,31,945.5,True,26.44,True,True
6ac5aab8,Pigeon Feeding Bottle,Baby & Kids,500,571.68,520.77,441,9,45,375,450,5370.77,True,32.58,True,True
2448b101,Nandini Lassi,Dairy & Eggs,1000,1188.61,930.5,109,7,101,38,79,3343.96,True,7.95,True,False
cf4cd066,Amul Milk,Dairy & Eggs,50,318.44,267.51,713,24,1,52,274,771.52,True,18.09,True,False
81179d2f,Signoraware Spice Rack,Plasticware & Storage,2000,864.6,624.58,145,999,84,115,258,10520.86,True,24.86,True,True
ad0d54d7,Pepsi Can,Beverages,200,823.7,762.95,279,29,12,215,215,2044.19,False,0.0,True,True
76e4992c,Amul Kool Kesar,Beverages,1500,984.18,708.0,455,23,30,188,286,18628.58,False,0.0,True,True
92580037,Nilkamal Drawer,Plasticware & Storage,50,739.92,591.95,267,999,111,200,348,338.74,True,21.46,True,True
4bed17cf,Rin Detergent Powder,Home Cleaning,100,53.49,45.61,138,999,26,81,207,224.24,False,0.0,True,True
b9f1aaa2,Signoraware Spice Rack,Plasticware & Storage,1000,53.27,44.02,695,999,120,578,1208,13606.69,True,35.41,True,False
5054f758,Balaji Wafers,Snacks & Packaged Foods,100,1106.86,987.27,500,7,23,311,633,876.37,True,19.48,True,True
a405b9fa,Too Yumm Chips,Snacks & Packaged Foods,100,202.99,168.49,251,25,117,242,450,467.89,True,8.39,True,True
c00cd4fa,Too Yumm Chips,Snacks & Packaged Foods,500,739.46,640.49,605,29,54,193,430,10024.97,False,0.0,True,False
ed076145,Daawat Brown Rice,Staples & Dry Goods,200,1002.04,968.33,285,22,47,154,396,1769.7,True,9.29,True,False
48de15c7,Nivea Deodorant,Personal Care,1500,1174.91,793.37,351,999,42,293,365,9324.48,True,6.3,True,True
6759c2c9,Baby Dove Lotion,Baby & Kids,1500,907.08,818.27,346,6,30,78,398,6698.85,True,19.41,True,True
2003459b,Red Bull,Beverages,5000,479.18,332.9,136,18,3,78,148,19752.23,False,0.0,True,False
d1898bd0,Kurkure Chilli Chatka,Snacks & Packaged Foods,200,720.44,596.15,342,16,84,262,579,1250.34,False,0.0,True,False
d9aa0a4d,Vim Dishwash Bar,Home Cleaning,50,24.91,20.34,50,999,38,23,27,65.01,False,0.0,True,False
8f106ae1,Milky Mist Cream,Dairy & Eggs,2000,776.59,575.47,445,13,107,402,815,9332.27,False,0.0,True,False
2752936f,Unibic Cookies,Snacks & Packaged Foods,1500,639.54,625.31,556,15,27,44,301,10921.94,True,38.88,True,False
63e6ba7d,Daawat Brown Rice,Staples & Dry Goods,1000,207.42,195.94,610,13,110,187,726,12865.3,True,10.19,True,False
11dad710,Cello Plastic Tray,Plasticware & Storage,2000,508.92,456.58,503,999,31,48,413,34482.56,False,0.0,True,True
3dae8b66,Clinic Plus Conditioner,Personal Care,200,535.88,477.49,421,999,117,313,626,1234.19,False,0.0,True,False
8b7c1e05,Rajdhani Sooji,Staples & Dry Goods,1000,806.76,673.45,362,5,70,101,434,11024.68,True,6.35,True,True
0e3b4bf7,Fiama Shower Gel,Personal Care,1000,77.81,74.68,267,999,20,23,59,2684.62,True,24.76,True,False
fc0262f5,Britannia Rusk,Snacks & Packaged Foods,50,80.23,60.86,351,20,33,40,85,370.24,True,34.56,True,False
97572d33,Natureland Organic Poha,Staples & Dry Goods,500,1155.34,873.9,608,21,116,282,594,4860.28,True,32.26,True,False
3f184ed3,Vim Dishwash Bar,Home Cleaning,1500,448.05,333.82,604,999,81,460,866,27002.07,False,0.0,True,True
60703cf7,Tata Sampann Moong Dal,Staples & Dry Goods,100,935.26,896.24,33,19,3,20,25,90.43,True,17.35,True,True
172ca534,Patanjali Soap,Personal Care,1000,645.86,564.17,186,999,24,109,184,2516.75,False,0.0,True,True
d880fdaf,Pepsi Can,Beverages,500,978.25,831.85,620,8,31,291,675,10342.83,True,20.48,True,True
cbde05a5,Joy Home Jars,Plasticware & Storage,5000,977.79,886.21,402,999,15,33,82,49482.27,False,0.0,True,False
cf1fe455,Saffola Oats,Staples & Dry Goods,50,76.86,70.66,271,29,84,49,237,229.73,True,7.36,True,False
a0065fda,Prince Storage Box,Plasticware & Storage,1000,1107.04,908.82,706,999,32,640,690,27643.62,False,0.0,True,True
ffdcab25,Patanjali Sugar,Staples & Dry Goods,50,1104.29,1072.15,77,12,8,69,78,62.98,False,0.0,True,False
9b07d66f,Cello Water Bottle,Plasticware & Storage,50,79.39,77.69,705,999,111,256,665,1254.78,False,0.0,True,False
f6d11b9a,Mother Dairy Curd,Dairy & Eggs,1000,808.14,647.05,354,4,80,316,528,8768.35,True,36.08,False,False
d0bb7bcc,Paper Boat Jaljeera,Beverages,100,842.16,730.34,700,8,70,219,229,1693.0,False,0.0,True,True
0b69053b,Pampers Diapers,Baby & Kids,200,447.77,414.01,729,15,75,612,953,3993.01,True,33.25,True,False
9bbe2135,Paper Boat Jaljeera,Beverages,200,158.99,149.23,532,2,26,235,672,1205.12,False,0.0,False,True
0da11a4c,Govardhan Ghee,Dairy & Eggs,1500,565.94,394.12,183,28,61,57,89,8992.96,False,0.0,True,False
98e7c5d2,Balaji Wafers,Snacks & Packaged Foods,5000,450.76,393.03,605,4,27,261,300,119453.01,True,17.17,True,True
662a4452,Lay's Salted,Snacks & Packaged Foods,5000,541.68,534.61,704,23,61,132,444,44660.52,True,10.57,True,True
a3ab21dc,Signoraware Spice Rack,Plasticware & Storage,100,109.2,94.26,347,999,110,219,370,538.82,True,11.76,True,False
0e7bdc92,Mee Mee Teether,Baby & Kids,100,215.37,174.14,452,27,87,302,325,1437.0,True,37.23,True,True
86510027,Sensodyne Toothpaste,Personal Care,1000,760.36,647.31,201,999,46,193,307,2095.37,False,0.0,True,False
35d7ed4f,Balaji Wafers,Snacks & Packaged Foods,5000,72.88,59.3,226,13,55,220,248,21527.66,True,20.35,True,True
74e24ea0,Lifebuoy Handwash,Personal Care,1500,572.5,530.29,324,999,1,146,188,9353.29,True,30.68,True,False
fc0abb13,Pigeon Plastic Jug,Plasticware & Storage,100,598.27,509.83,102,999,50,15,73,390.66,False,0.0,True,False
46946a8e,Heritage Paneer,Dairy & Eggs,1000,261.97,202.22,354,3,25,79,264,13972.89,True,18.13,False,True
c932bf31,Fortune Biryani Rice,Staples & Dry Goods,1500,831.23,580.78,275,24,36,206,339,5727.65,True,35.06,True,False
fc7196ea,Himalaya Face Wash,Personal Care,200,431.42,349.18,600,999,100,345,707,3587.01,True,14.23,True,True
e99405a6,Surf Excel Matic,Home Cleaning,5000,442.1,351.06,333,999,32,169,237,43391.94,False,0.0,True,True
7f6936f4,Signoraware Spice Rack,Plasticware & Storage,1000,192.01,129.28,159,999,28,121,257,4694.05,False,0.0,True,False
6681587c,Exo Dishwash Liquid,Home Cleaning,100,522.08,346.94,37,999,62,6,38,129.38,True,19.33,True,True
8bd9a34e,Johnson's Baby Powder,Baby & Kids,5000,1150.13,1101.0,68,18,34,31,59,4404.5,True,10.37,True,False
20f8be8e,Balaji Wafers,Snacks & Packaged Foods,2000,279.28,267.12,288,10,63,77,345,8410.05,True,23.95,True,True
756d73b4,Patanjali Sugar,Staples & Dry Goods,100,182.53,168.91,740,12,57,517,1229,1259.22,False,0.0,True,True
786e24e3,Cello Water Bottle,Plasticware & Storage,100,430.82,416.38,441,999,42,426,614,1383.37,False,0.0,True,False
a0311f53,Balaji Wafers,Snacks & Packaged Foods,100,985.62,873.21,264,5,66,211,336,394.29,True,16.89,False,True
62565e87,Domex Disinfectant,Home Cleaning,5000,681.41,454.58,381,999,120,173,467,50803.67,False,0.0,True,False
237fab3a,Tide Detergent,Home Cleaning,5000,173.26,156.22,629,999,1,29,95,55971.86,False,0.0,True,True
5cefe144,Organic Tattva Besan,Staples & Dry Goods,200,581.17,528.21,622,8,30,541,964,3938.19,False,0.0,True,True
29a9e3a4,Harpic Toilet Cleaner,Home Cleaning,1500,633.9,537.84,782,999,110,127,382,21841.64,True,20.01,True,False
7936051b,Paper Boat Jaljeera,Beverages,5000,491.66,350.61,164,1,74,110,124,8353.62,False,0.0,False,False
0d22e659,Pepsi Can,Beverages,200,742.89,608.9,259,27,71,190,379,1405.62,False,0.0,True,False
cf3f04ca,Patanjali Sugar,Staples & Dry Goods,500,999.6,844.29,476,23,26,207,415,8569.81,False,0.0,True,True
e4e1bb85,Pril Liquid,Home Cleaning,500,956.47,659.34,463,999,15,239,357,5194.51,False,0.0,True,True
44b01e6d,Aashirvaad Atta,Staples & Dry Goods,100,1062.38,898.06,545,9,21,144,343,1026.79,False,0.0,True,True
d537236e,Aavin Butter,Dairy & Eggs,2000,716.13,603.81,565,9,13,467,515,21734.25,False,0.0,True,False
bdf6676b,Vim Dishwash Bar,Home Cleaning,200,333.14,236.18,285,999,102,33,78,1892.41,False,0.0,True,True
e5c34f55,Coca-Cola 1.25L,Beverages,1000,564.37,524.29,789,6,3,766,1014,19274.17,True,17.29,True,False
0999bdfb,Too Yumm Chips,Snacks & Packaged Foods,5000,320.53,215.06,201,1,10,151,210,39373.52,False,0.0,True,False
f137178d,Prince Storage Box,Plasticware & Storage,5000,121.21,115.44,207,999,83,104,222,33050.56,False,0.0,True,False
2d4bbe55,Red Bull,Beverages,2000,1013.25,840.07,401,24,119,298,433,10049.28,True,9.96,True,True
b024bc3c,Pigeon Plastic Jug,Plasticware & Storage,2000,1181.83,1038.82,330,999,86,267,523,8428.39,True,10.61,True,False
c54ead7d,Amul Kool Kesar,Beverages,1000,481.24,393.87,351,30,52,183,191,12904.72,True,20.6,True,True
d8c460e4,Harpic Toilet Cleaner,Home Cleaning,100,689.34,600.95,655,999,120,285,289,1125.64,True,25.74,True,False
12022d2e,Dove Shampoo,Personal Care,1000,887.36,829.7,763,999,17,353,832,19086.19,False,0.0,True,False
97d49ce4,Coca-Cola 1.25L,Beverages,1000,652.34,634.53,71,12,3,36,101,1879.52,True,30.78,True,True
6e4cb07c,Dettol Soap,Personal Care,100,946.5,632.57,503,999,66,464,936,1421.53,False,0.0,True,False
b7fc7f0b,Balaji Wafers,Snacks & Packaged Foods,2000,160.58,146.5,587,15,1,23,568,37748.27,False,0.0,True,True
490b4e54,Frooti Mango Drink,Beverages,2000,386.26,315.48,129,22,99,37,163,7255.35,True,33.97,True,True
4ab97e76,Clinic Plus Conditioner,Personal Care,1000,278.63,261.12,382,999,62,144,405,6548.51,True,5.61,True,True
4c7407c8,Kurkure Chilli Chatka,Snacks & Packaged Foods,1500,809.17,605.94,604,4,46,586,605,17174.79,False,0.0,False,False
31a5b8aa,Amul Kool Kesar,Beverages,200,858.75,597.28,180,15,79,93,241,549.08,True,12.42,True,False
a8d45782,Signoraware Spice Rack,Plasticware & Storage,100,194.79,148.1,65,999,40,25,30,123.29,True,13.22,True,True
7a45cf40,Paper Boat Jaljeera,Beverages,50,196.27,148.36,605,14,100,427,845,1063.26,True,34.85,True,True
50e01b3b,Fortune Biryani Rice,Staples & Dry Goods,200,428.9,405.08,179,25,56,34,116,1108.05,True,31.61,True,False
e5b2b3f2,Dynamix Milk,Dairy & Eggs,5000,1053.08,993.75,232,30,14,136,141,40161.11,False,0.0,True,False
c21ee20b,Britannia Rusk,Snacks & Packaged Foods,100,930.09,782.73,66,22,82,7,37,247.22,False,0.0,True,True
a1bd8248,Amul Cheese Slices,Dairy & Eggs,1500,674.22,509.2,713,2,85,16,523,28130.68,False,0.0,False,True
f21df3fc,Sebamed Baby Soap,Baby & Kids,200,1036.49,988.17,452,1,23,178,430,1648.49,False,0.0,False,False
2598fd63,Unibic Cookies,Snacks & Packaged Foods,50,32.79,27.18,348,2,81,59,222,213.4,True,5.38,False,False
2e057ff9,Aashirvaad Atta,Staples & Dry Goods,1000,568.83,384.63,415,3,18,28,264,13161.69,False,0.0,True,False
11adaf83,Colgate Toothpaste,Personal Care,500,873.59,696.16,488,999,118,80,110,9357.21,True,39.59,True,False
ac5e3fe6,Milky Mist Cream,Dairy & Eggs,5000,613.93,424.32,523,21,103,347,424,49162.58,True,33.71,True,True
6c259aea,Cello Plastic Tray,Plasticware & Storage,2000,1115.87,1113.21,641,999,66,246,806,27938.63,False,0.0,True,False
b90d4013,Nivea Deodorant,Personal Care,100,619.34,414.37,779,999,119,577,1252,1257.38,False,0.0,True,False
99c1bdff,Pril Liquid,Home Cleaning,500,1040.16,1034.89,205,999,10,163,266,1913.15,False,0.0,True,True
cc51f634,Johnson's Baby Powder,Baby & Kids,200,569.24,538.15,768,24,116,296,462,4039.87,True,32.9,True,True
01327574,Aashirvaad Atta,Staples & Dry Goods,2000,243.44,213.85,184,7,51,108,156,12559.23,False,0.0,True,True
b1c31b9f,Bisleri 1L,Beverages,200,480.57,464.36,601,16,43,83,118,1671.3,True,21.36,True,False
33762bf2,Nandini Lassi,Dairy & Eggs,5000,1142.9,846.45,649,1,58,387,721,49228.02,True,18.78,True,False
788e9dbe,Prince Storage Box,Plasticware & Storage,200,1156.94,989.58,404,999,35,234,549,1491.51,True,25.98,True,False
f16d66c9,Fiama Shower Gel,Personal Care,1000,1106.98,995.53,523,999,49,361,779,17449.78,False,0.0,True,False
7902e299,Amul Kool Kesar,Beverages,100,326.6,231.45,415,28,71,0,48,1188.82,True,30.44,False,True
32b91986,Bingo Chips,Snacks & Packaged Foods,2000,660.41,531.54,223,27,91,40,178,6619.41,False,0.0,True,False
8abdce10,Pigeon Plastic Jug,Plasticware & Storage,1500,227.9,208.67,648,999,30,361,760,21349.25,False,0.0,True,True
8edb0699,Aavin Butter,Dairy & Eggs,5000,464.47,442.25,41,27,109,32,70,7863.65,True,17.45,True,True
0c9a12ec,NestFresh Eggs,Dairy & Eggs,5000,330.19,307.4,128,23,75,92,196,10932.51,True,13.28,True,True
d4b25742,Tata Sampann Moong Dal,Staples & Dry Goods,500,157.53,108.68,71,7,56,25,61,710.15,True,39.9,True,True
798e5910,Frooti Mango Drink,Beverages,100,750.78,572.73,178,27,18,168,192,477.22,True,5.38,True,True
248a2d2e,Sunfeast Dark Fantasy,Snacks & Packaged Foods,100,764.06,717.94,497,23,34,106,331,1126.5,False,0.0,True,False
2ecb924f,Dynamix Milk,Dairy & Eggs,5000,709.69,624.07,120,18,84,114,226,19716.42,False,0.0,True,False
3ecca56f,Tata Sampann Moong Dal,Staples & Dry Goods,200,446.61,433.74,792,8,64,424,515,5699.04,True,26.26,True,True
22791c7d,Appy Fizz,Beverages,2000,720.3,654.15,6,30,99,2,2,249.91,True,33.58,True,True
52dfbd25,Joy Home Jars,Plasticware & Storage,1500,917.88,884.46,696,999,30,404,873,38639.37,True,34.87,True,False
0b33489a,Tropicana Orange Juice,Beverages,200,249.58,186.63,741,14,1,276,837,2621.96,False,0.0,True,False
85fbf53b,Sebamed Baby Soap,Baby & Kids,100,1041.7,717.58,222,28,15,57,183,246.08,True,8.02,True,True
b377e2bd,Balaji Wafers,Snacks & Packaged Foods,5000,691.76,689.73,693,18,109,339,455,57138.46,False,0.0,True,False
7d0eb74e,Fiama Shower Gel,Personal Care,2000,1187.05,772.25,333,999,17,257,489,25161.62,True,34.5,True,True
12739586,Lay's Salted,Snacks & Packaged Foods,5000,486.04,367.46,481,26,44,196,589,49907.2,True,19.01,True,True
e6febf35,Lay's Salted,Snacks & Packaged Foods,2000,963.98,734.88,284,10,82,47,231,17167.15,True,28.92,True,False
23ac9715,Cello Plastic Tray,Plasticware & Storage,2000,762.71,705.83,241,999,89,8,155,7667.76,True,33.54,True,False
45a3413b,Baby Dove Lotion,Baby & Kids,1500,874.97,746.67,581,3,73,277,380,14833.32,False,0.0,True,False
b5a24525,Patanjali Sugar,Staples & Dry Goods,200,780.57,621.38,332,9,65,115,223,2472.03,False,0.0,True,False
6bbec351,Surf Excel Matic,Home Cleaning,2000,1042.57,1003.27,360,999,36,170,172,11554.6,True,24.64,True,False
82d5b3e2,Appy Fizz,Beverages,1000,232.92,217.27,592,2,67,340,608,19710.23,False,0.0,True,True
05463eb8,NestFresh Eggs,Dairy & Eggs,100,132.38,112.02,425,23,43,53,441,534.36,True,35.96,True,False
a8c3db8d,Milton Lunch Box,Plasticware & Storage,100,666.53,485.93,551,999,64,252,792,2122.17,True,31.14,True,False
6201b7b3,Johnson's Baby Powder,Baby & Kids,5000,755.04,704.38,774,22,18,739,1160,46353.96,True,23.82,True,False
05c35a3b,Prince Storage Box,Plasticware & Storage,5000,562.26,560.4,267,999,20,85,182,25982.22,False,0.0,True,True
eaf63cb5,Britannia Rusk,Snacks & Packaged Foods,1000,1167.08,1144.45,703,26,30,31,708,17885.27,False,0.0,True,False
4e077de5,Coca-Cola 1.25L,Beverages,5000,957.6,727.34,157,23,40,74,189,27541.46,True,5.92,True,True
e383f1c5,Coca-Cola 1.25L,Beverages,1000,176.02,166.87,332,21,60,184,449,12009.11,True,32.4,True,True
4202cbe7,Joy Home Jars,Plasticware & Storage,100,576.26,539.53,105,999,94,54,96,111.24,True,29.41,True,True
7cff81ed,Pepsi Can,Beverages,2000,978.38,896.32,694,21,92,322,396,54861.42,True,8.7,True,False
53b6e759,Fiama Shower Gel,Personal Care,200,70.74,54.67,310,999,29,235,355,1895.76,False,0.0,True,True
350a5e92,Dettol Soap,Personal Care,5000,248.5,187.74,614,999,43,386,872,75501.59,True,13.18,True,False
fddf8d46,Aashirvaad Atta,Staples & Dry Goods,100,147.2,118.33,496,26,96,400,609,1406.39,False,0.0,True,True
7b7747f5,Heritage Paneer,Dairy & Eggs,1000,360.78,240.31,424,8,39,401,812,6599.57,False,0.0,True,False
082fbf3c,Amul Cheese Slices,Dairy & Eggs,200,1143.81,1082.17,197,29,55,100,101,1404.96,True,37.37,True,True
0c4e2130,Lifebuoy Handwash,Personal Care,2000,415.05,385.31,159,999,41,2,152,11422.65,True,8.19,True,False
ce309a6b,Milton Lunch Box,Plasticware & Storage,50,710.19,664.28,331,999,40,179,377,255.65,True,32.59,True,True
73053867,Fiama Shower Gel,Personal Care,5000,856.6,778.66,630,999,68,312,898,110805.83,True,13.33,True,True
99620409,Patanjali Sugar,Staples & Dry Goods,1500,781.45,562.39,44,21,37,10,12,1986.3,True,9.71,True,True
3c20b370,Dettol Soap,Personal Care,5000,630.43,472.53,36,999,27,15,48,6223.74,False,0.0,True,False
f98631d2,Patanjali Sugar,Staples & Dry Goods,1000,89.99,61.1,406,27,13,143,154,12151.02,True,21.14,True,False
be5b25b4,Appy Fizz,Beverages,1500,14.97,14.47,560,10,107,512,908,20141.75,True,39.35,True,False
34f0e87e,Domex Disinfectant,Home Cleaning,50,1123.5,1076.25,727,999,116,337,699,1354.76,False,0.0,True,True
300ad6ac,Nivea Deodorant,Personal Care,50,1044.15,854.51,413,999,73,372,588,476.67,False,0.0,True,False
365a2165,Pril Liquid,Home Cleaning,2000,368.85,340.65,453,999,33,305,566,12643.62,False,0.0,True,True
5f9e0f4a,Nilkamal Drawer,Plasticware & Storage,1500,426.99,311.65,661,999,94,594,738,23711.2,True,18.0,True,True
2d284b2d,Colgate Toothpaste,Personal Care,50,103.51,84.99,320,999,88,78,242,594.41,True,37.75,True,False
cac833b5,Britannia Rusk,Snacks & Packaged Foods,200,833.13,761.86,381,12,96,194,325,1474.14,False,0.0,True,True
fe3dc910,Amul Kool Kesar,Beverages,5000,745.53,676.07,689,20,47,254,675,52436.16,True,33.38,True,True
5f72bfe3,Milky Mist Cream,Dairy & Eggs,1000,248.18,185.76,517,2,112,256,765,12817.43,False,0.0,True,True
932f286c,Pigeon Plastic Jug,Plasticware & Storage,200,483.79,456.01,521,999,75,503,633,3152.07,False,0.0,True,True
4e06e5e8,Surf Excel Matic,Home Cleaning,100,278.86,262.58,512,999,86,401,723,1206.78,True,36.69,True,False
2f9e33e5,Heritage Paneer,Dairy & Eggs,1500,119.66,108.08,622,23,1,203,457,17283.41,True,23.46,True,False
556b00d9,Johnson's Baby Powder,Baby & Kids,200,72.49,68.07,525,28,96,305,733,1745.86,False,0.0,True,True
30eb6bb4,Milky Mist Cream,Dairy & Eggs,50,766.12,679.8,18,13,45,12,22,14.58,False,0.0,True,False
c9b64825,Lifebuoy Handwash,Personal Care,100,402.71,355.96,149,999,1,134,253,381.66,True,7.89,True,False
aacef3d3,Exo Dishwash Liquid,Home Cleaning,5000,27.21,24.03,585,999,72,546,814,56116.71,True,15.61,True,False
251142e6,Nivea Deodorant,Personal Care,100,1079.84,919.57,656,999,19,156,680,1247.74,False,0.0,True,True
d738efc2,Pril Liquid,Home Cleaning,1500,1072.37,929.63,54,999,87,3,21,3231.33,True,29.91,True,False
2480374e,Cello Water Bottle,Plasticware & Storage,5000,59.16,48.45,425,999,65,371,539,57936.5,True,7.33,True,False
37197a31,Rajdhani Sooji,Staples & Dry Goods,50,1048.65,893.74,278,1,17,67,216,485.49,True,5.63,False,False
f519ec87,Parle-G Biscuits,Snacks & Packaged Foods,50,661.77,524.95,520,27,101,390,630,709.27,False,0.0,True,False
42877dcd,Baby Dove Lotion,Baby & Kids,500,1008.72,656.01,297,15,49,247,483,3650.81,True,25.81,True,True
120a6ca7,Tide Detergent,Home Cleaning,1500,480.01,412.1,296,999,4,77,238,13138.42,False,0.0,True,False
64766017,Signoraware Spice Rack,Plasticware & Storage,1500,465.6,427.62,185,999,15,106,253,3968.26,True,23.09,True,True
24d3763a,Colgate Toothpaste,Personal Care,5000,216.78,193.82,174,999,36,47,173,32508.95,True,33.64,True,False
2239e4b4,Appy Fizz,Beverages,50,952.86,628.66,704,15,35,186,489,578.58,False,0.0,True,False
a9aacb25,Clinic Plus Conditioner,Personal Care,200,582.25,486.26,252,999,29,145,289,823.5,False,0.0,True,True
738c343c,Patanjali Sugar,Staples & Dry Goods,2000,1059.23,766.71,134,10,94,84,210,4046.74,True,11.34,True,False
f041b5aa,Domex Disinfectant,Home Cleaning,200,130.17,101.88,417,999,26,106,231,2126.29,False,0.0,True,False
de5c7508,Pril Liquid,Home Cleaning,1000,597.26,432.74,310,999,117,107,414,12182.33,False,0.0,True,True
2aad94d4,Milton Lunch Box,Plasticware & Storage,200,74.41,72.85,138,999,32,83,188,324.33,True,24.31,True,True
2f421a44,Surf Excel Matic,Home Cleaning,1000,1048.24,997.87,521,999,96,89,98,14466.79,False,0.0,True,False
2100dc9e,Chicco Baby Shampoo,Baby & Kids,2000,312.43,288.27,337,13,83,136,146,19222.22,False,0.0,True,True
d8773257,Milky Mist Cream,Dairy & Eggs,2000,154.27,139.06,263,6,113,137,354,14942.01,False,0.0,True,True
fd904f5d,Sebamed Baby Soap,Baby & Kids,200,343.12,247.6,55,8,35,27,50,145.52,True,16.87,True,False
453714f3,24 Mantra Organic Chana,Staples & Dry Goods,100,148.38,127.62,328,11,100,246,321,720.24,True,17.64,True,False
dd5093a6,Nandini Lassi,Dairy & Eggs,500,355.53,349.53,81,9,81,62,93,723.16,False,0.0,True,True
cafa31ac,Appy Fizz,Beverages,200,638.72,494.34,287,27,29,267,389,1251.38,True,22.97,True,False
530a2134,Chicco Baby Shampoo,Baby & Kids,1500,290.73,270.98,346,8,100,14,356,16625.52,False,0.0,True,False
80464956,Sebamed Baby Soap,Baby & Kids,200,450.29,419.14,6,26,46,1,2,39.93,True,13.06,True,False
a62b6078,Colgate Toothpaste,Personal Care,100,458.81,426.27,420,999,22,321,614,1310.57,False,0.0,True,True
8777101d,Bingo Chips,Snacks & Packaged Foods,500,710.85,492.92,430,20,10,76,505,3827.56,False,0.0,True,True
c2f2ffc2,Red Bull,Beverages,500,233.2,190.01,444,25,99,200,372,7590.97,False,0.0,True,True
cb71c890,Sebamed Baby Soap,Baby & Kids,2000,594.04,419.82,136,14,108,55,162,3750.44,False,0.0,True,False
b7ac358b,Govardhan Ghee,Dairy & Eggs,100,731.34,502.6,285,24,83,85,161,916.74,False,0.0,True,True
363cf096,Appy Fizz,Beverages,500,167.34,134.23,576,16,96,481,763,4438.13,True,32.9,True,False
